gene	subtype	type
CAJ75666	macrolide-lincosamide-streptogramin__lnu(A)	macrolide-lincosamide-streptogramin
CAJ75672	macrolide-lincosamide-streptogramin__lnu(A)	macrolide-lincosamide-streptogramin
CAL44990	macrolide-lincosamide-streptogramin__lnu(A)	macrolide-lincosamide-streptogramin
CAL44999	macrolide-lincosamide-streptogramin__lnu(A)	macrolide-lincosamide-streptogramin
YP_473355	macrolide-lincosamide-streptogramin__lnu(A)	macrolide-lincosamide-streptogramin
YP_758631	macrolide-lincosamide-streptogramin__lnu(A)	macrolide-lincosamide-streptogramin
AF110130.1.orf0.gene.p01	macrolide-lincosamide-streptogramin__lnu(B)	macrolide-lincosamide-streptogramin
gb|AAY32951.1|ARO:3002837|lnuC	macrolide-lincosamide-streptogramin__lnu(C)	macrolide-lincosamide-streptogramin
gb|ABR14060.1|ARO:3002838|lnuD	macrolide-lincosamide-streptogramin__lnu(D)	macrolide-lincosamide-streptogramin
gb|AGT57825|ARO:3003762|lnuE	macrolide-lincosamide-streptogramin__lnu(E)	macrolide-lincosamide-streptogramin
gb|CAD91132.1|ARO:3002839|lnuF	macrolide-lincosamide-streptogramin__lnu(F)	macrolide-lincosamide-streptogramin
gb|APU52409.1|ARO:3004085|lnuG	macrolide-lincosamide-streptogramin__lnu(G)	macrolide-lincosamide-streptogramin
AGC41079.1	macrolide-lincosamide-streptogramin__lnu(H)	macrolide-lincosamide-streptogramin
gb|ACS83559.1|ARO:3004601|LnuP	macrolide-lincosamide-streptogramin__lnu(P)	macrolide-lincosamide-streptogramin
AAZ14842	macrolide-lincosamide-streptogramin__ere(A)	macrolide-lincosamide-streptogramin
AAK69613	macrolide-lincosamide-streptogramin__ere(A)	macrolide-lincosamide-streptogramin
AAO38251	macrolide-lincosamide-streptogramin__ere(A)	macrolide-lincosamide-streptogramin
AAZ91706	macrolide-lincosamide-streptogramin__ere(A)	macrolide-lincosamide-streptogramin
gi|504872883|ref|WP_015059985.1|	macrolide-lincosamide-streptogramin__ere(A)	macrolide-lincosamide-streptogramin
gi|550713585|ref|WP_022646491.1|	macrolide-lincosamide-streptogramin__ere(A)	macrolide-lincosamide-streptogramin
gi|692128548|ref|WP_032084014.1|	macrolide-lincosamide-streptogramin__ere(A)	macrolide-lincosamide-streptogramin
gi|746618920|ref|WP_039644692.1|	macrolide-lincosamide-streptogramin__ere(A)	macrolide-lincosamide-streptogramin
gi|889507926|ref|WP_048822905.1|	macrolide-lincosamide-streptogramin__ere(A)	macrolide-lincosamide-streptogramin
BAE54319	macrolide-lincosamide-streptogramin__ere(B)	macrolide-lincosamide-streptogramin
A15097.gene.p01	macrolide-lincosamide-streptogramin__ere(B)	macrolide-lincosamide-streptogramin
gb|AKO71461.1|ARO:3004608|EreD	macrolide-lincosamide-streptogramin__ere(D)	macrolide-lincosamide-streptogramin
AAC78336	macrolide-lincosamide-streptogramin__ereA2	macrolide-lincosamide-streptogramin
AJ223970.1.gene2.p01	macrolide-lincosamide-streptogramin__gimA	macrolide-lincosamide-streptogramin
gb|ACJ63262.1|ARO:3003107|mefB	macrolide-lincosamide-streptogramin__mef(B)	macrolide-lincosamide-streptogramin
gb|BAL43360.1|ARO:3003745|mefC	macrolide-lincosamide-streptogramin__mef(C)	macrolide-lincosamide-streptogramin
QHW12307.1	macrolide-lincosamide-streptogramin__mef(D)	macrolide-lincosamide-streptogramin
gb|AAK99775.1|ARO:3000614|mefE	macrolide-lincosamide-streptogramin__mef(E)	macrolide-lincosamide-streptogramin
gb|AAF74725.1|ARO:3004659|Mef(En2)	macrolide-lincosamide-streptogramin__mef(En2)	macrolide-lincosamide-streptogramin
gb|ABA28305.2|ARO:3000462|mgtA	macrolide-lincosamide-streptogramin__mgtA	macrolide-lincosamide-streptogramin
AAR05762	macrolide-lincosamide-streptogramin__mph(A)	macrolide-lincosamide-streptogramin
AAB03644	macrolide-lincosamide-streptogramin__mph(A)	macrolide-lincosamide-streptogramin
AAG14406	macrolide-lincosamide-streptogramin__mph(A)	macrolide-lincosamide-streptogramin
gi|749030947|ref|WP_040078663.1|	macrolide-lincosamide-streptogramin__mph(A)	macrolide-lincosamide-streptogramin
gb|AAG57600.1|ARO:3000318|mphB	macrolide-lincosamide-streptogramin__mph(B)	macrolide-lincosamide-streptogramin
ACE78320	macrolide-lincosamide-streptogramin__mph(B)	macrolide-lincosamide-streptogramin
gi|510836536|ref|WP_016208156.1|	macrolide-lincosamide-streptogramin__mph(B)	macrolide-lincosamide-streptogramin
BAD86538	macrolide-lincosamide-streptogramin__mph(C)	macrolide-lincosamide-streptogramin
CAB96926	macrolide-lincosamide-streptogramin__mph(C)	macrolide-lincosamide-streptogramin
CAJ51087	macrolide-lincosamide-streptogramin__mph(C)	macrolide-lincosamide-streptogramin
CAL37101	macrolide-lincosamide-streptogramin__mph(C)	macrolide-lincosamide-streptogramin
YP_001569069	macrolide-lincosamide-streptogramin__mph(C)	macrolide-lincosamide-streptogramin
gb|CAJ98570.1|ARO:3003071|mphF	macrolide-lincosamide-streptogramin__mph(F)	macrolide-lincosamide-streptogramin
gb|BAL43359.1|ARO:3003742|mphG	macrolide-lincosamide-streptogramin__mph(G)	macrolide-lincosamide-streptogramin
gb|ACU86041.1|ARO:3004539|mphH	macrolide-lincosamide-streptogramin__mph(H)	macrolide-lincosamide-streptogramin
gb|APB03226.1|ARO:3003991|mphI	macrolide-lincosamide-streptogramin__mph(I)	macrolide-lincosamide-streptogramin
gb|ATL63232.1|ARO:3004544|mphJ	macrolide-lincosamide-streptogramin__mph(J)	macrolide-lincosamide-streptogramin
gb|AJE92936.1|ARO:3004541|mphK	macrolide-lincosamide-streptogramin__mph(K)	macrolide-lincosamide-streptogramin
gb|EEL41021.1|ARO:3003072|mphL	macrolide-lincosamide-streptogramin__mph(L)	macrolide-lincosamide-streptogramin
gb|AMR06225.1|ARO:3003767|mphM	macrolide-lincosamide-streptogramin__mph(M)	macrolide-lincosamide-streptogramin
gb|AHE40505.1|ARO:3004542|mphN	macrolide-lincosamide-streptogramin__mph(N)	macrolide-lincosamide-streptogramin
gb|WP_050815728.1|ARO:3004543|mphO	macrolide-lincosamide-streptogramin__mph(O)	macrolide-lincosamide-streptogramin
AAA50325	macrolide-lincosamide-streptogramin__ole(B)	macrolide-lincosamide-streptogramin
gb|AAA26793|ARO:3003748|oleC	macrolide-lincosamide-streptogramin__ole(C)	macrolide-lincosamide-streptogramin
DQ195536.2.orf0.gene.p01	macrolide-lincosamide-streptogramin__oleD	macrolide-lincosamide-streptogramin
gb|ABA42118.2|ARO:3000866|oleI	macrolide-lincosamide-streptogramin__oleI	macrolide-lincosamide-streptogramin
gb|AAS79458.1|ARO:3001302|chrB	macrolide-lincosamide-streptogramin__chrB	macrolide-lincosamide-streptogramin
gb|AAL02176.1|ARO:3004669|emtA	macrolide-lincosamide-streptogramin__emtA	macrolide-lincosamide-streptogramin
gb|BAA03674.1|ARO:3001300|myrA	macrolide-lincosamide-streptogramin__myrA	macrolide-lincosamide-streptogramin
gb|AJD73064.1|ARO:3001301|RlmA(II)	macrolide-lincosamide-streptogramin__RlmA(II)	macrolide-lincosamide-streptogramin
gb|AAD12162.1|ARO:3001299|tlrB	macrolide-lincosamide-streptogramin__tlrB	macrolide-lincosamide-streptogramin
L07778.gene.p01	macrolide-lincosamide-streptogramin__vat(A)	macrolide-lincosamide-streptogramin
U19459.gene.p01	macrolide-lincosamide-streptogramin__vat(B)	macrolide-lincosamide-streptogramin
YP_001389621	macrolide-lincosamide-streptogramin__vat(B)	macrolide-lincosamide-streptogramin
YP_001779894	macrolide-lincosamide-streptogramin__vat(B)	macrolide-lincosamide-streptogramin
YP_001785579	macrolide-lincosamide-streptogramin__vat(B)	macrolide-lincosamide-streptogramin
YP_002861121	macrolide-lincosamide-streptogramin__vat(B)	macrolide-lincosamide-streptogramin
AF015628.1.gene2.p01	macrolide-lincosamide-streptogramin__vat(C)	macrolide-lincosamide-streptogramin
AF368302.1.gene3.p01	macrolide-lincosamide-streptogramin__vat(D)	macrolide-lincosamide-streptogramin
P50870	macrolide-lincosamide-streptogramin__vat(D)	macrolide-lincosamide-streptogramin
AF139725.gene.p01	macrolide-lincosamide-streptogramin__vat(E)	macrolide-lincosamide-streptogramin
AAF24171	macrolide-lincosamide-streptogramin__vat(E)	macrolide-lincosamide-streptogramin
AAG21695	macrolide-lincosamide-streptogramin__vat(E)	macrolide-lincosamide-streptogramin
AAK91782	macrolide-lincosamide-streptogramin__vat(E)	macrolide-lincosamide-streptogramin
gb|AAF63432|ARO:3003744|vatF	macrolide-lincosamide-streptogramin__vat(F)	macrolide-lincosamide-streptogramin
GQ205627.2.gene3.p01	macrolide-lincosamide-streptogramin__vat(H)	macrolide-lincosamide-streptogramin
gb|APB03220.1|ARO:3003987|VatI	macrolide-lincosamide-streptogramin__VatI	macrolide-lincosamide-streptogramin
M20129.gene.p01	macrolide-lincosamide-streptogramin__vgb(A)	macrolide-lincosamide-streptogramin
AAA98259	macrolide-lincosamide-streptogramin__vgb(A)	macrolide-lincosamide-streptogramin
AF015628.1.gene1.p01	macrolide-lincosamide-streptogramin__vgb(B)	macrolide-lincosamide-streptogramin
gb|APB03225.1|ARO:3003990|VgbC	macrolide-lincosamide-streptogramin__VgbC	macrolide-lincosamide-streptogramin
gb|XP_753111.1|ARO:3003942|abcA	multidrug__abcA	multidrug
gb|AAC74000.1|ARO:3003950|msbA	multidrug__msbA	multidrug
gb|BAD89844.2|ARO:3000753|abeM	multidrug__abeM	multidrug
gb|CAE00499.1|ARO:3003835|cdeA	multidrug__cdeA	multidrug
gb|BAC11911.1|ARO:3003551|emeA	multidrug__emeA	multidrug
AAY21388	multidrug__emeA	multidrug
YP_808159	multidrug__emeA	multidrug
ZP_03948381	multidrug__emeA	multidrug
ZP_03982909	multidrug__emeA	multidrug
ZP_04648601	multidrug__emeA	multidrug
gb|ADO96486.1|ARO:3003953|hmrM	multidrug__hmrM	multidrug
gb|AML99881.1|ARO:3001327|mdtK	multidrug__mdtK	multidrug
A1ABK4	multidrug__mdtK	multidrug
A7ZMC9	multidrug__mdtK	multidrug
A8A0L0	multidrug__mdtK	multidrug
B1LEM1	multidrug__mdtK	multidrug
B6IBA3	multidrug__mdtK	multidrug
B7LQA4	multidrug__mdtK	multidrug
BAA31456	multidrug__mdtK	multidrug
BAH63712	multidrug__mdtK	multidrug
CP004022.1.gene1427.p01	multidrug__mdtK	multidrug
gi|1002398650|ref|WP_061381408.1|	multidrug__mdtK	multidrug
gi|1004039946|ref|WP_061495278.1|	multidrug__mdtK	multidrug
gi|391251304|gb|EIQ10520.1|	multidrug__mdtK	multidrug
gi|364568766|gb|EHM46406.1|	multidrug__mdtK	multidrug
gi|447097675|ref|WP_001174931.1|	multidrug__mdtK	multidrug
gi|447097676|ref|WP_001174932.1|	multidrug__mdtK	multidrug
gi|447097677|ref|WP_001174933.1|	multidrug__mdtK	multidrug
gi|447097679|ref|WP_001174935.1|	multidrug__mdtK	multidrug
gi|447097681|ref|WP_001174937.1|	multidrug__mdtK	multidrug
gi|447097685|ref|WP_001174941.1|	multidrug__mdtK	multidrug
gi|447097688|ref|WP_001174944.1|	multidrug__mdtK	multidrug
gi|447097691|ref|WP_001174947.1|	multidrug__mdtK	multidrug
gi|447097692|ref|WP_001174948.1|	multidrug__mdtK	multidrug
gi|447097694|ref|WP_001174950.1|	multidrug__mdtK	multidrug
gi|447097695|ref|WP_001174951.1|	multidrug__mdtK	multidrug
gi|447097700|ref|WP_001174956.1|	multidrug__mdtK	multidrug
gi|447097702|ref|WP_001174958.1|	multidrug__mdtK	multidrug
gi|447097709|ref|WP_001174965.1|	multidrug__mdtK	multidrug
gi|447097715|ref|WP_001174971.1|	multidrug__mdtK	multidrug
gi|447097716|ref|WP_001174972.1|	multidrug__mdtK	multidrug
gi|447097718|ref|WP_001174974.1|	multidrug__mdtK	multidrug
gi|447097720|ref|WP_001174976.1|	multidrug__mdtK	multidrug
gi|447097828|ref|WP_001175084.1|	multidrug__mdtK	multidrug
gi|485735303|ref|WP_001362592.1|	multidrug__mdtK	multidrug
gi|485757462|ref|WP_001382958.1|	multidrug__mdtK	multidrug
gi|485770235|ref|WP_001394334.1|	multidrug__mdtK	multidrug
gi|485773529|ref|WP_001397346.1|	multidrug__mdtK	multidrug
gi|485787669|ref|WP_001409905.1|	multidrug__mdtK	multidrug
gi|485854416|ref|WP_001456174.1|	multidrug__mdtK	multidrug
gi|485857240|ref|WP_001458003.1|	multidrug__mdtK	multidrug
gi|485860241|ref|WP_001459790.1|	multidrug__mdtK	multidrug
gi|485866194|ref|WP_001464399.1|	multidrug__mdtK	multidrug
gi|485879701|ref|WP_001475364.1|	multidrug__mdtK	multidrug
gi|485907995|ref|WP_001489602.1|	multidrug__mdtK	multidrug
gi|486126563|ref|WP_001512792.1|	multidrug__mdtK	multidrug
gi|486183064|ref|WP_001538796.1|	multidrug__mdtK	multidrug
gi|486195100|ref|WP_001546205.1|	multidrug__mdtK	multidrug
gi|486210904|ref|WP_001555037.1|	multidrug__mdtK	multidrug
gi|486361816|ref|WP_001594132.1|	multidrug__mdtK	multidrug
gi|487339503|ref|WP_001633039.1|	multidrug__mdtK	multidrug
gi|487371629|ref|WP_001645359.1|	multidrug__mdtK	multidrug
gi|487399078|ref|WP_001668640.1|	multidrug__mdtK	multidrug
gi|487415514|ref|WP_001682922.1|	multidrug__mdtK	multidrug
gi|487508322|ref|WP_001706332.1|	multidrug__mdtK	multidrug
gi|487511179|ref|WP_001706772.1|	multidrug__mdtK	multidrug
gi|487560473|ref|WP_001716590.1|	multidrug__mdtK	multidrug
gi|487571450|ref|WP_001720154.1|	multidrug__mdtK	multidrug
gi|487636880|ref|WP_001741775.1|	multidrug__mdtK	multidrug
gi|488156254|ref|WP_002227462.1|	multidrug__mdtK	multidrug
gi|488158065|ref|WP_002229273.1|	multidrug__mdtK	multidrug
gi|489863287|ref|WP_003766901.1|	multidrug__mdtK	multidrug
gi|489929427|ref|WP_003832751.1|	multidrug__mdtK	multidrug
gi|490012873|ref|WP_003915530.1|	multidrug__mdtK	multidrug
gi|490204266|ref|WP_004102709.1|	multidrug__mdtK	multidrug
gi|490245669|ref|WP_004143852.1|	multidrug__mdtK	multidrug
gi|490279918|ref|WP_004175850.1|	multidrug__mdtK	multidrug
gi|490989759|ref|WP_004851492.1|	multidrug__mdtK	multidrug
gi|491269060|ref|WP_005127195.1|	multidrug__mdtK	multidrug
gi|496080107|ref|WP_008804614.1|	multidrug__mdtK	multidrug
gi|506221330|ref|WP_015741105.1|	multidrug__mdtK	multidrug
gi|507090493|ref|WP_016161206.1|	multidrug__mdtK	multidrug
gi|510925276|ref|WP_016246019.1|	multidrug__mdtK	multidrug
gi|513038238|ref|WP_016506266.1|	multidrug__mdtK	multidrug
gi|513038978|ref|WP_016506872.1|	multidrug__mdtK	multidrug
gi|515713142|ref|WP_017145742.1|	multidrug__mdtK	multidrug
gi|523461775|gb|EPR33768.1|	multidrug__mdtK	multidrug
gi|545139426|ref|WP_021499212.1|	multidrug__mdtK	multidrug
gi|545160133|ref|WP_021515043.1|	multidrug__mdtK	multidrug
gi|545163983|ref|WP_021518728.1|	multidrug__mdtK	multidrug
gi|545277993|ref|WP_021565224.1|	multidrug__mdtK	multidrug
gi|545292767|ref|WP_021573603.1|	multidrug__mdtK	multidrug
gi|554682163|ref|WP_023182103.1|	multidrug__mdtK	multidrug
gi|555038129|gb|ESL82444.1|	multidrug__mdtK	multidrug
gi|555107106|gb|ESM50626.1|	multidrug__mdtK	multidrug
gi|555139174|gb|ESM81938.1|	multidrug__mdtK	multidrug
gi|555211913|gb|ESN54240.1|	multidrug__mdtK	multidrug
gi|555222058|ref|WP_023214681.1|	multidrug__mdtK	multidrug
gi|556195453|ref|WP_023278941.1|	multidrug__mdtK	multidrug
gi|556469366|ref|WP_023321121.1|	multidrug__mdtK	multidrug
gi|558088995|ref|WP_023481339.1|	multidrug__mdtK	multidrug
gi|565651564|ref|WP_023898859.1|	multidrug__mdtK	multidrug
gi|578204972|gb|EUL65205.1|	multidrug__mdtK	multidrug
gi|578248426|gb|EUM08518.1|	multidrug__mdtK	multidrug
gi|585368804|ref|WP_024250382.1|	multidrug__mdtK	multidrug
gi|635778884|gb|KDF60313.1|	multidrug__mdtK	multidrug
gi|636831956|ref|WP_024357964.1|	multidrug__mdtK	multidrug
gi|639443617|ref|WP_024622668.1|	multidrug__mdtK	multidrug
gi|654659075|ref|WP_028119961.1|	multidrug__mdtK	multidrug
gi|654665842|ref|WP_028126119.1|	multidrug__mdtK	multidrug
gi|654673281|ref|WP_028132277.1|	multidrug__mdtK	multidrug
gi|693042972|ref|WP_032214096.1|	multidrug__mdtK	multidrug
gi|693048721|ref|WP_032218252.1|	multidrug__mdtK	multidrug
gi|693056204|ref|WP_032224102.1|	multidrug__mdtK	multidrug
gi|693063958|ref|WP_032229875.1|	multidrug__mdtK	multidrug
gi|693065475|ref|WP_032231210.1|	multidrug__mdtK	multidrug
gi|693075113|ref|WP_032238204.1|	multidrug__mdtK	multidrug
gi|693100745|ref|WP_032256131.1|	multidrug__mdtK	multidrug
gi|693104039|ref|WP_032258261.1|	multidrug__mdtK	multidrug
gi|693113188|ref|WP_032264335.1|	multidrug__mdtK	multidrug
gi|693139194|ref|WP_032280948.1|	multidrug__mdtK	multidrug
gi|693154768|ref|WP_032291418.1|	multidrug__mdtK	multidrug
gi|694065160|ref|WP_032411643.1|	multidrug__mdtK	multidrug
gi|694065902|ref|WP_032412384.1|	multidrug__mdtK	multidrug
gi|694073028|ref|WP_032418890.1|	multidrug__mdtK	multidrug
gi|694084724|ref|WP_032429554.1|	multidrug__mdtK	multidrug
gi|694089948|ref|WP_032434648.1|	multidrug__mdtK	multidrug
gi|694102876|ref|WP_032446138.1|	multidrug__mdtK	multidrug
gi|695797326|ref|WP_032711517.1|	multidrug__mdtK	multidrug
gi|695822139|ref|WP_032735794.1|	multidrug__mdtK	multidrug
gi|696368298|ref|WP_032943310.1|	multidrug__mdtK	multidrug
gi|723059650|ref|WP_033554081.1|	multidrug__mdtK	multidrug
gi|739065857|ref|WP_036937266.1|	multidrug__mdtK	multidrug
gi|745768541|ref|WP_039064938.1|	multidrug__mdtK	multidrug
gi|754614318|ref|WP_042003705.1|	multidrug__mdtK	multidrug
gi|754718820|ref|WP_042092272.1|	multidrug__mdtK	multidrug
gi|754837306|ref|WP_042199190.1|	multidrug__mdtK	multidrug
gi|754952496|ref|WP_042308660.1|	multidrug__mdtK	multidrug
gi|754964131|ref|WP_042320052.1|	multidrug__mdtK	multidrug
gi|757799242|ref|WP_043016444.1|	multidrug__mdtK	multidrug
gi|780027477|ref|WP_045442423.1|	multidrug__mdtK	multidrug
gi|835596110|ref|WP_047577130.1|	multidrug__mdtK	multidrug
gi|838647861|gb|KLW31786.1|	multidrug__mdtK	multidrug
gi|851901342|ref|WP_048211771.1|	multidrug__mdtK	multidrug
gi|851908704|ref|WP_048214273.1|	multidrug__mdtK	multidrug
gi|851915138|ref|WP_048216502.1|	multidrug__mdtK	multidrug
gi|852089256|ref|WP_048279785.1|	multidrug__mdtK	multidrug
gi|852156983|ref|WP_048297648.1|	multidrug__mdtK	multidrug
gi|852305442|ref|WP_048335898.1|	multidrug__mdtK	multidrug
gi|857587401|emb|CRL58909.1|	multidrug__mdtK	multidrug
gi|857775740|emb|CRL64671.1|	multidrug__mdtK	multidrug
gi|970292942|ref|WP_058669058.1|	multidrug__mdtK	multidrug
NC_002695.1.912329.p01	multidrug__mdtK	multidrug
NC_011035.1.6448920.p01	multidrug__mdtK	multidrug
NP_934523	multidrug__mdtK	multidrug
Q0T4A9	multidrug__mdtK	multidrug
Q57PL1	multidrug__mdtK	multidrug
Q7UAH8	multidrug__mdtK	multidrug
Q8D9N8	multidrug__mdtK	multidrug
Q8Z6N7	multidrug__mdtK	multidrug
Q8ZPP2	multidrug__mdtK	multidrug
YP_001176513	multidrug__mdtK	multidrug
YP_001335662	multidrug__mdtK	multidrug
YP_001438116	multidrug__mdtK	multidrug
YP_001445425	multidrug__mdtK	multidrug
YP_001453247	multidrug__mdtK	multidrug
YP_001570595	multidrug__mdtK	multidrug
YP_002040674	multidrug__mdtK	multidrug
YP_002114436	multidrug__mdtK	multidrug
YP_002238177	multidrug__mdtK	multidrug
YP_002849300	multidrug__mdtK	multidrug
YP_310429	multidrug__mdtK	multidrug
YP_403489	multidrug__mdtK	multidrug
ZP_02665869	multidrug__mdtK	multidrug
ZP_02685717	multidrug__mdtK	multidrug
ZP_02903251	multidrug__mdtK	multidrug
ZP_03000572	multidrug__mdtK	multidrug
ZP_03034990	multidrug__mdtK	multidrug
ZP_03072121	multidrug__mdtK	multidrug
Q2G140	multidrug__mepA	multidrug
gi|1006223553|ref|WP_061745579.1|	multidrug__mepA	multidrug
gi|313609598|gb|EFR85124.1|	multidrug__mepA	multidrug
gi|313614636|gb|EFR88215.1|	multidrug__mepA	multidrug
gi|313619623|gb|EFR91268.1|	multidrug__mepA	multidrug
gi|313638554|gb|EFS03703.1|	multidrug__mepA	multidrug
gi|441473784|emb|CCQ23538.1|	multidrug__mepA	multidrug
gi|441475675|emb|CCQ25429.1|	multidrug__mepA	multidrug
gi|446573689|ref|WP_000651035.1|	multidrug__mepA	multidrug
gi|446573690|ref|WP_000651036.1|	multidrug__mepA	multidrug
gi|446573692|ref|WP_000651038.1|	multidrug__mepA	multidrug
