Seq.ID	Subtype	Type
gi|686125977|ref|WP_031770662.1|	FosB	fosfomycin
gi|686164417|ref|WP_031792635.1|	FosB	fosfomycin
gi|686344100|ref|WP_031885529.1|	FosB	fosfomycin
gi|686404265|ref|WP_031911067.1|	FosB	fosfomycin
gi|695811934|ref|WP_032725818.1|	FosB	fosfomycin
gi|696290494|ref|WP_032866153.1|	FosB	fosfomycin
gi|696298884|ref|WP_032874434.1|	FosB	fosfomycin
gi|703587170|gb|AIW39530.1|	FosB	fosfomycin
gi|723588887|ref|WP_033567394.1|	FosB	fosfomycin
gi|727209879|ref|WP_033671126.1|	FosB	fosfomycin
gi|727212370|ref|WP_033673615.1|	FosB	fosfomycin
gi|727272011|ref|WP_033730260.1|	FosB	fosfomycin
gi|737458043|ref|WP_035438154.1|	FosB	fosfomycin
gi|738121771|ref|WP_036079808.1|	FosB	fosfomycin
gi|738164208|ref|WP_036121297.1|	FosB	fosfomycin
gi|738171806|ref|WP_036128605.1|	FosB	fosfomycin
gi|738192001|ref|WP_036147995.1|	FosB	fosfomycin
gi|738203255|ref|WP_036159178.1|	FosB	fosfomycin
gi|738268837|ref|WP_036223540.1|	FosB	fosfomycin
gi|738748082|ref|WP_036641854.1|	FosB	fosfomycin
gi|739732536|ref|WP_037585883.1|	FosB	fosfomycin
gi|740643588|ref|WP_038429037.1|	FosB	fosfomycin
gi|740672299|ref|WP_038457588.1|	FosB	fosfomycin
gi|745773377|ref|WP_039068664.1|	FosB	fosfomycin
gi|745778919|ref|WP_039072690.1|	FosB	fosfomycin
gi|745780332|ref|WP_039074064.1|	FosB	fosfomycin
gi|746822759|ref|WP_039702397.1|	FosB	fosfomycin
gi|749036341|ref|WP_040083042.1|	FosB	fosfomycin
gi|752856535|ref|WP_041482148.1|	FosB	fosfomycin
gi|752856635|ref|WP_041482248.1|	FosB	fosfomycin
gi|754194930|ref|WP_041809648.1|	FosB	fosfomycin
gi|756416419|ref|WP_042635045.1|	FosB	fosfomycin
gi|757671114|ref|WP_042903611.1|	FosB	fosfomycin
gi|757762441|ref|WP_042983327.1|	FosB	fosfomycin
gi|757816314|ref|WP_043021378.1|	FosB	fosfomycin
gi|758887196|ref|WP_043044983.1|	FosB	fosfomycin
gi|761803598|ref|WP_043866977.1|	FosB	fosfomycin
gi|763043518|ref|WP_043927384.1|	FosB	fosfomycin
gi|763295251|ref|WP_044155736.1|	FosB	fosfomycin
gi|763461516|ref|WP_044290958.1|	FosB	fosfomycin
gi|764644451|ref|WP_044441332.1|	FosB	fosfomycin
gi|764651095|ref|WP_044444224.1|	FosB	fosfomycin
gi|765534984|ref|WP_044742103.1|	FosB	fosfomycin
gi|768926707|gb|KJJ41727.1|	FosB	fosfomycin
gi|771521507|ref|WP_045174195.1|	FosB	fosfomycin
gi|771531363|ref|WP_045179489.1|	FosB	fosfomycin
gi|771586721|ref|WP_045207104.1|	FosB	fosfomycin
gi|780188977|ref|WP_045507040.1|	FosB	fosfomycin
gi|799135521|ref|WP_045925315.1|	FosB	fosfomycin
gi|806499240|ref|WP_046132296.1|	FosB	fosfomycin
gi|806950313|ref|WP_046197601.1|	FosB	fosfomycin
gi|814302663|emb|CGF83523.1|	FosB	fosfomycin
gi|822514719|ref|WP_046945358.1|	FosB	fosfomycin
gi|822529356|ref|WP_046959204.1|	FosB	fosfomycin
gi|823317403|ref|WP_047071555.1|	FosB	fosfomycin
gi|835263828|ref|WP_047425942.1|	FosB	fosfomycin
gi|835272750|ref|WP_047431209.1|	FosB	fosfomycin
gi|835313446|ref|WP_047449523.1|	FosB	fosfomycin
gi|835368412|ref|WP_047477759.1|	FosB	fosfomycin
gi|835427848|ref|WP_047502600.1|	FosB	fosfomycin
gi|835427938|ref|WP_047502624.1|	FosB	fosfomycin
gi|835498263|ref|WP_047527199.1|	FosB	fosfomycin
gi|835503090|ref|WP_047529730.1|	FosB	fosfomycin
gi|850384131|ref|WP_048034207.1|	FosB	fosfomycin
gi|860248093|ref|WP_048355794.1|	FosB	fosfomycin
gi|860352924|ref|WP_048394111.1|	FosB	fosfomycin
gi|872022881|emb|CRV27548.1|	FosB	fosfomycin
gi|872435509|ref|WP_048519024.1|	FosB	fosfomycin
gi|872545568|ref|WP_048527426.1|	FosB	fosfomycin
gi|872708836|ref|WP_048559684.1|	FosB	fosfomycin
gi|872715832|ref|WP_048566540.1|	FosB	fosfomycin
gi|872716498|ref|WP_048567206.1|	FosB	fosfomycin
gi|881070913|ref|WP_048787524.1|	FosB	fosfomycin
gi|884875443|emb|CKH07831.1|	FosB	fosfomycin
gi|884886675|emb|CKI42916.1|	FosB	fosfomycin
gi|896061649|ref|WP_049107630.1|	FosB	fosfomycin
gi|896068893|ref|WP_049113509.1|	FosB	fosfomycin
gi|902712809|ref|WP_049628244.1|	FosB	fosfomycin
gi|902794001|ref|WP_049663180.1|	FosB	fosfomycin
gi|902815843|ref|WP_049684132.1|	FosB	fosfomycin
gi|906974509|ref|WP_049742677.1|	FosB	fosfomycin
gi|909621141|ref|WP_049876753.1|	FosB	fosfomycin
gi|910088493|ref|WP_050000244.1|	FosB	fosfomycin
gi|915327152|ref|WP_050763840.1|	FosB	fosfomycin
gi|915548637|ref|WP_050845468.1|	FosB	fosfomycin
gi|917378394|ref|WP_051985106.1|	FosB	fosfomycin
gi|920609712|ref|WP_053020033.1|	FosB	fosfomycin
gi|920620262|ref|WP_053027103.1|	FosB	fosfomycin
gi|921158116|ref|WP_053104211.1|	FosB	fosfomycin
gi|923999219|emb|CUB49502.1|	FosB	fosfomycin
gi|924029330|emb|CUB43391.1|	FosB	fosfomycin
gi|924110324|emb|CUB10018.1|	FosB	fosfomycin
gi|924345497|ref|WP_053481854.1|	FosB	fosfomycin
gi|924369474|ref|WP_053492511.1|	FosB	fosfomycin
gi|925172624|ref|WP_053564692.1|	FosB	fosfomycin
gi|926255636|ref|WP_053593902.1|	FosB	fosfomycin
gi|928780886|ref|WP_053862175.1|	FosB	fosfomycin
gi|928808420|ref|WP_053876022.1|	FosB	fosfomycin
gi|935454569|ref|WP_054403074.1|	FosB	fosfomycin
gi|937110819|ref|WP_054549647.1|	FosB	fosfomycin
gi|938174260|ref|WP_054609514.1|	FosB	fosfomycin
gi|947828485|ref|WP_056489772.1|	FosB	fosfomycin
gi|948792952|ref|WP_056935383.1|	FosB	fosfomycin
gi|950642058|ref|WP_057485193.1|	FosB	fosfomycin
gi|970417691|ref|WP_058702889.1|	FosB	fosfomycin
gi|970963221|ref|WP_058843899.1|	FosB	fosfomycin
gi|975873835|ref|WP_059282224.1|	FosB	fosfomycin
gi|975901776|ref|WP_059291743.1|	FosB	fosfomycin
gi|979840654|ref|WP_059350317.1|	FosB	fosfomycin
gi|979843370|ref|WP_059352973.1|	FosB	fosfomycin
gi|982902851|ref|WP_060386859.1|	FosB	fosfomycin
gi|982923487|ref|WP_060398708.1|	FosB	fosfomycin
gi|983302207|ref|WP_060488517.1|	FosB	fosfomycin
gi|983472573|ref|WP_060630547.1|	FosB	fosfomycin
gi|983671115|ref|WP_060752104.1|	FosB	fosfomycin
gi|992135459|gb|KXG09183.1|	FosB	fosfomycin
gi|992325427|ref|WP_061046908.1|	FosB	fosfomycin
NC_002952.2860680.p01	FosB	fosfomycin
NP_978424	FosB	fosfomycin
O31817	FosB	fosfomycin
P60865	FosB	fosfomycin
Q03377	FosB	fosfomycin
Q63CC5	FosB	fosfomycin
Q6HJT7	FosB	fosfomycin
Q81W73	FosB	fosfomycin
Q8CXK5	FosB	fosfomycin
Q9KBZ6	FosB	fosfomycin
YP_001126889	FosB	fosfomycin
YP_001374841	FosB	fosfomycin
YP_001420711	FosB	fosfomycin
YP_001700011	FosB	fosfomycin
YP_002366749	FosB	fosfomycin
YP_002445444	FosB	fosfomycin
YP_002529744	FosB	fosfomycin
YP_002773891	FosB	fosfomycin
YP_078703	FosB	fosfomycin
YP_302016	FosB	fosfomycin
ZP_01172195	FosB	fosfomycin
ZP_01722744	FosB	fosfomycin
ZP_03041010	FosB	fosfomycin
ZP_03227726	FosB	fosfomycin
ZP_03232999	FosB	fosfomycin
ZP_04064024	FosB	fosfomycin
ZP_04090195	FosB	fosfomycin
ZP_04096221	FosB	fosfomycin
ZP_04151022	FosB	fosfomycin
ZP_04168559	FosB	fosfomycin
ZP_04174269	FosB	fosfomycin
ZP_04200496	FosB	fosfomycin
ZP_04217288	FosB	fosfomycin
ZP_04227541	FosB	fosfomycin
ZP_04233366	FosB	fosfomycin
ZP_04244950	FosB	fosfomycin
ZP_04261748	FosB	fosfomycin
ZP_04283753	FosB	fosfomycin
ZP_04300309	FosB	fosfomycin
ZP_04314903	FosB	fosfomycin
Q55317	FosB1	fosfomycin
gi|515489106|ref|WP_016922374.1|	FosB3	fosfomycin
gi|920634270|ref|WP_053032028.1|	FosB4	fosfomycin
gb|ALN12426.1|ARO:3004672|FosB5	FosB5	fosfomycin
gb|ALM24145.1|ARO:3004673|FosB6	FosB6	fosfomycin
gb|BAG12271.1|ARO:3004674|FosD	FosD	fosfomycin
gb|BAO79518.1|ARO:3003207|FosK	FosK	fosfomycin
YP_002758412	FosX	fosfomycin
gi|1000357267|ref|WP_061104906.1|	FosX	fosfomycin
gi|1000358689|ref|WP_061106234.1|	FosX	fosfomycin
gi|1005599623|ref|WP_061684947.1|	FosX	fosfomycin
gi|424013764|emb|CCO64304.1|	FosX	fosfomycin
gi|489826808|ref|WP_003730577.1|	FosX	fosfomycin
gi|489829361|ref|WP_003733115.1|	FosX	fosfomycin
gi|489835426|ref|WP_003739146.1|	FosX	fosfomycin
gi|489863664|ref|WP_003767275.1|	FosX	fosfomycin
gi|502716694|ref|WP_012951695.1|	FosX	fosfomycin
gi|504413809|ref|WP_014600911.1|	FosX	fosfomycin
gi|504414954|ref|WP_014602056.1|	FosX	fosfomycin
gi|505267755|ref|WP_015454857.1|	FosX	fosfomycin
gi|728811779|ref|WP_033919166.1|	FosX	fosfomycin
gi|746109740|ref|WP_039175606.1|	FosX	fosfomycin
gi|810394257|ref|WP_046335541.1|	FosX	fosfomycin
gi|909641834|ref|WP_049885295.1|	FosX	fosfomycin
gi|983423457|ref|WP_060587807.1|	FosX	fosfomycin
Q8Y6I2	FosX	fosfomycin
Q92AV8	FosX	fosfomycin
YP_002349827	FosX	fosfomycin
ZP_00235180	FosX	fosfomycin
NC_002745.1125051.p01	Staphylococcus aureus FosB	fosfomycin
AAL12234	fusB	fusidic acid
CAJ43426	fusB	fusidic acid
gi|1028094217|ref|WP_063851255.1|	fusB	fusidic acid
gb|CAG41812.1|ARO:3003733|fusC	fusC	fusidic acid
gb|ASE57902.1|ARO:3003731|fusD	fusD	fusidic acid
gb|AVL76727.1|ARO:3004663|FusF	FusF	fusidic acid
gi|1028094239|ref|WP_063851277.1|	fusH	fusidic acid
CAA90431	fusH	fusidic acid
gi|490070637|ref|WP_003972812.1|	fusH	fusidic acid
NP_630216	fusH	fusidic acid
ZP_04646474	lsa(A)	MLS
AAW30456	lsa(A)	MLS
gi|1046366091|gb|OCK16447.1|	lsa(A)	MLS
gi|488297611|ref|WP_002368819.1|	lsa(A)	MLS
gi|488303094|ref|WP_002374069.1|	lsa(A)	MLS
gi|488306124|ref|WP_002376519.1|	lsa(A)	MLS
gi|488310376|ref|WP_002379761.1|	lsa(A)	MLS
gi|488311349|ref|WP_002380734.1|	lsa(A)	MLS
gi|488312036|ref|WP_002381421.1|	lsa(A)	MLS
gi|488319039|ref|WP_002388424.1|	lsa(A)	MLS
gi|488322547|ref|WP_002391932.1|	lsa(A)	MLS
gi|488324747|ref|WP_002394132.1|	lsa(A)	MLS
gi|488325511|ref|WP_002394896.1|	lsa(A)	MLS
gi|488327681|ref|WP_002397066.1|	lsa(A)	MLS
gi|488328493|ref|WP_002397878.1|	lsa(A)	MLS
gi|488336107|ref|WP_002405492.1|	lsa(A)	MLS
gi|488338532|ref|WP_002407917.1|	lsa(A)	MLS
gi|488340170|ref|WP_002409555.1|	lsa(A)	MLS
gi|488340851|ref|WP_002410236.1|	lsa(A)	MLS
gi|488349878|ref|WP_002419263.1|	lsa(A)	MLS
gi|498393490|ref|WP_010707193.1|	lsa(A)	MLS
gi|498397181|ref|WP_010710665.1|	lsa(A)	MLS
gi|498397844|ref|WP_010711245.1|	lsa(A)	MLS
gi|498399452|ref|WP_010712758.1|	lsa(A)	MLS
gi|498399943|ref|WP_010713140.1|	lsa(A)	MLS
gi|498424272|ref|WP_010730861.1|	lsa(A)	MLS
gi|498517610|ref|WP_010817605.1|	lsa(A)	MLS
gi|498519697|ref|WP_010819589.1|	lsa(A)	MLS
gi|498520345|ref|WP_010820225.1|	lsa(A)	MLS
gi|498521217|ref|WP_010821069.1|	lsa(A)	MLS
gi|498521979|ref|WP_010821797.1|	lsa(A)	MLS
gi|498523386|ref|WP_010823123.1|	lsa(A)	MLS
gi|498524203|ref|WP_010823919.1|	lsa(A)	MLS
gi|498525814|ref|WP_010825481.1|	lsa(A)	MLS
gi|498526106|ref|WP_010825742.1|	lsa(A)	MLS
gi|498528166|ref|WP_010827693.1|	lsa(A)	MLS
gi|498528849|ref|WP_010828356.1|	lsa(A)	MLS
gi|514882014|ref|WP_016613945.1|	lsa(A)	MLS
gi|514883218|ref|WP_016615053.1|	lsa(A)	MLS
gi|514888562|ref|WP_016618095.1|	lsa(A)	MLS
gi|514904648|ref|WP_016630030.1|	lsa(A)	MLS
gi|514908720|ref|WP_016633351.1|	lsa(A)	MLS
gi|56792344|gb|AAW30455.1|	lsa(A)	MLS
gi|727017227|ref|WP_033592736.1|	lsa(A)	MLS
gi|727023243|ref|WP_033594420.1|	lsa(A)	MLS
gi|727114292|ref|WP_033625468.1|	lsa(A)	MLS
gi|727118387|ref|WP_033626720.1|	lsa(A)	MLS
gi|881017353|ref|WP_048737885.1|	lsa(A)	MLS
gi|895817073|ref|WP_048941892.1|	lsa(A)	MLS
gi|895818174|ref|WP_048942695.1|	lsa(A)	MLS
gi|895819918|ref|WP_048943810.1|	lsa(A)	MLS
gi|895824744|ref|WP_048947239.1|	lsa(A)	MLS
gi|895828321|ref|WP_048949453.1|	lsa(A)	MLS
ZP_03949543	lsa(A)	MLS
ZP_03984253	lsa(A)	MLS
ZP_04433622	lsa(A)	MLS
ZP_04437889	lsa(A)	MLS
AJ579365.gene.p01	lsa(B)	MLS
gi|1003765182|ref|WP_061463312.1|	lsa(B)	MLS
gi|1004356300|ref|WP_061531279.1|	lsa(B)	MLS
gi|1005558399|ref|WP_061655514.1|	lsa(B)	MLS
gi|1005577494|ref|WP_061669299.1|	lsa(B)	MLS
gi|1008199138|ref|WP_061860513.1|	lsa(B)	MLS
gi|1008988570|ref|WP_061884457.1|	lsa(B)	MLS
gi|1024915484|ref|WP_063548266.1|	lsa(B)	MLS
gi|1027702639|ref|WP_063637955.1|	lsa(B)	MLS
gi|1028847734|ref|WP_064016697.1|	lsa(B)	MLS
gi|1031496106|ref|WP_064100483.1|	lsa(B)	MLS
gi|1032346815|ref|WP_064200323.1|	lsa(B)	MLS
gi|1033309939|gb|OAS18676.1|	lsa(B)	MLS
gi|1043542993|ref|WP_065386235.1|	lsa(B)	MLS
gi|445983919|ref|WP_000061774.1|	lsa(B)	MLS
gi|445983920|ref|WP_000061775.1|	lsa(B)	MLS
gi|445983921|ref|WP_000061776.1|	lsa(B)	MLS
gi|445983922|ref|WP_000061777.1|	lsa(B)	MLS
gi|445983923|ref|WP_000061778.1|	lsa(B)	MLS
gi|445983925|ref|WP_000061780.1|	lsa(B)	MLS
gi|445983926|ref|WP_000061781.1|	lsa(B)	MLS
gi|445983927|ref|WP_000061782.1|	lsa(B)	MLS
gi|445983930|ref|WP_000061785.1|	lsa(B)	MLS
gi|445983931|ref|WP_000061786.1|	lsa(B)	MLS
gi|445983932|ref|WP_000061787.1|	lsa(B)	MLS
gi|445983935|ref|WP_000061790.1|	lsa(B)	MLS
gi|445983936|ref|WP_000061791.1|	lsa(B)	MLS
gi|445983937|ref|WP_000061792.1|	lsa(B)	MLS
gi|445983943|ref|WP_000061798.1|	lsa(B)	MLS
gi|445983944|ref|WP_000061799.1|	lsa(B)	MLS
gi|445983946|ref|WP_000061801.1|	lsa(B)	MLS
gi|445983947|ref|WP_000061802.1|	lsa(B)	MLS
gi|445983948|ref|WP_000061803.1|	lsa(B)	MLS
gi|445983949|ref|WP_000061804.1|	lsa(B)	MLS
gi|445983950|ref|WP_000061805.1|	lsa(B)	MLS
gi|445983951|ref|WP_000061806.1|	lsa(B)	MLS
gi|487917313|ref|WP_001990779.1|	lsa(B)	MLS
gi|488103652|ref|WP_002175049.1|	lsa(B)	MLS
gi|489430186|ref|WP_003335783.1|	lsa(B)	MLS
gi|489438834|ref|WP_003344330.1|	lsa(B)	MLS
gi|490350160|ref|WP_004229933.1|	lsa(B)	MLS
gi|494215524|ref|WP_007131565.1|	lsa(B)	MLS
gi|495453058|ref|WP_008177752.1|	lsa(B)	MLS
gi|496784101|ref|WP_009371362.1|	lsa(B)	MLS
gi|498488199|ref|WP_010789887.1|	lsa(B)	MLS
gi|499132967|ref|WP_010860999.1|	lsa(B)	MLS
gi|506326044|ref|WP_015845803.1|	lsa(B)	MLS
gi|506990141|ref|WP_016080735.1|	lsa(B)	MLS
gi|507043215|ref|WP_016114558.1|	lsa(B)	MLS
gi|516130021|ref|WP_017560601.1|	lsa(B)	MLS
gi|516373453|ref|WP_017763486.1|	lsa(B)	MLS
gi|517204321|ref|WP_018393139.1|	lsa(B)	MLS
gi|517597104|ref|WP_018767312.1|	lsa(B)	MLS
gi|517611899|ref|WP_018782107.1|	lsa(B)	MLS
gi|550167391|ref|WP_022586684.1|	lsa(B)	MLS
gi|558693259|ref|WP_023522676.1|	lsa(B)	MLS
gi|640690880|ref|WP_025115215.1|	lsa(B)	MLS
gi|640724631|ref|WP_025147673.1|	lsa(B)	MLS
gi|651595894|ref|WP_026590859.1|	lsa(B)	MLS
gi|655143626|ref|WP_028590425.1|	lsa(B)	MLS
gi|657210059|ref|WP_029324453.1|	lsa(B)	MLS
gi|657632362|ref|WP_029442980.1|	lsa(B)	MLS
gi|727213453|ref|WP_033674693.1|	lsa(B)	MLS
gi|737454728|ref|WP_035434889.1|	lsa(B)	MLS
gi|738121094|ref|WP_036079133.1|	lsa(B)	MLS
gi|738205817|ref|WP_036161732.1|	lsa(B)	MLS
gi|738272573|ref|WP_036227195.1|	lsa(B)	MLS
gi|749294836|ref|WP_040119491.1|	lsa(B)	MLS
gi|755162121|ref|WP_042511261.1|	lsa(B)	MLS
gi|759011154|ref|WP_043070402.1|	lsa(B)	MLS
gi|763097172|ref|WP_043977684.1|	lsa(B)	MLS
gi|765018624|ref|WP_044584737.1|	lsa(B)	MLS
gi|817536927|ref|WP_046586836.1|	lsa(B)	MLS
gi|817727729|ref|WP_046680744.1|	lsa(B)	MLS
gi|822524709|ref|WP_046954623.1|	lsa(B)	MLS
gi|844766676|ref|WP_047933873.1|	lsa(B)	MLS
gi|860313338|ref|WP_048374247.1|	lsa(B)	MLS
gi|860350489|ref|WP_048392759.1|	lsa(B)	MLS
gi|902795376|ref|WP_049664555.1|	lsa(B)	MLS
gi|915546417|ref|WP_050844389.1|	lsa(B)	MLS
gi|922777287|ref|WP_053374995.1|	lsa(B)	MLS
gi|924337096|ref|WP_053474708.1|	lsa(B)	MLS
gi|924348018|ref|WP_053483923.1|	lsa(B)	MLS
gi|924355535|ref|WP_053488586.1|	lsa(B)	MLS
gi|926250866|ref|WP_053589133.1|	lsa(B)	MLS
gi|926256269|ref|WP_053594535.1|	lsa(B)	MLS
gi|937111451|ref|WP_054550161.1|	lsa(B)	MLS
gi|938181371|ref|WP_054611487.1|	lsa(B)	MLS
gi|944535691|ref|WP_055747198.1|	lsa(B)	MLS
gi|950193886|ref|WP_057240777.1|	lsa(B)	MLS
gi|950274036|ref|WP_057309929.1|	lsa(B)	MLS
gi|951389844|ref|WP_057765492.1|	lsa(B)	MLS
gi|951399103|ref|WP_057773891.1|	lsa(B)	MLS
gi|953356378|ref|WP_058006334.1|	lsa(B)	MLS
gi|983301550|ref|WP_060487860.1|	lsa(B)	MLS
gb|AEA37904.1|ARO:3003112|lsaC	lsa(C)	MLS
AXF35727.1	lsa(D)	MLS
AAL05554	lsa(E)	MLS
AF227521.gene.p01	mel	MLS
AAK69027	mel	MLS
AAP83161	mel	MLS
AAQ62546	mel	MLS
AAY68306	mel	MLS
ABC60093	mel	MLS
ABC60094	mel	MLS
ABE02098	mel	MLS
ABI18324	mel	MLS
ABW78937	mel	MLS
ACD88490	mel	MLS
ACG58975	mel	MLS
CAG30572	mel	MLS
CAI94891	mel	MLS
CAJ45367	mel	MLS
gi|1028096845|ref|WP_063853563.1|	mel	MLS
gi|1028096862|ref|WP_063853574.1|	mel	MLS
gi|1028097001|ref|WP_063853698.1|	mel	MLS
gi|1028097008|ref|WP_063853705.1|	mel	MLS
gi|446339663|ref|WP_000417518.1|	mel	MLS
gi|446339665|ref|WP_000417520.1|	mel	MLS
gi|446339666|ref|WP_000417521.1|	mel	MLS
gi|489030921|ref|WP_002941309.1|	mel	MLS
gi|492342289|ref|WP_005816151.1|	mel	MLS
gi|495112610|ref|WP_007837430.1|	mel	MLS
gi|495940511|ref|WP_008665090.1|	mel	MLS
gi|496263491|ref|WP_008976876.1|	mel	MLS
gi|496540795|ref|WP_009246943.1|	mel	MLS
gi|496592990|ref|WP_009288847.1|	mel	MLS
gi|496675169|ref|WP_009317659.1|	mel	MLS
gi|501051234|ref|WP_012102863.1|	mel	MLS
gi|504079558|ref|WP_014313552.1|	mel	MLS
gi|504870756|ref|WP_015057858.1|	mel	MLS
gi|516364340|ref|WP_017754373.1|	mel	MLS
gi|517493838|ref|WP_018664415.1|	mel	MLS
gi|565834556|ref|WP_023918145.1|	mel	MLS
gi|568065261|ref|WP_024052921.1|	mel	MLS
gi|571061400|ref|WP_024127829.1|	mel	MLS
gi|636935835|ref|WP_024399345.1|	mel	MLS
gi|637008561|ref|WP_024410015.1|	mel	MLS
gi|640235983|ref|WP_024832225.1|	mel	MLS
gi|653615298|ref|WP_027625762.1|	mel	MLS
gi|653620347|ref|WP_027630679.1|	mel	MLS
gi|671605167|ref|WP_031577801.1|	mel	MLS
gi|694120321|ref|WP_032461793.1|	mel	MLS
gi|727676799|ref|WP_033826817.1|	mel	MLS
gi|738868804|ref|WP_036757394.1|	mel	MLS
gi|746176741|ref|WP_039236476.1|	mel	MLS
gi|748788175|ref|WP_040036560.1|	mel	MLS
gi|755004067|ref|WP_042357457.1|	mel	MLS
gi|814942660|ref|WP_046391446.1|	mel	MLS
gi|835190730|ref|WP_047387591.1|	mel	MLS
gi|881045598|ref|WP_048764447.1|	mel	MLS
gi|896593055|ref|WP_049478272.1|	mel	MLS
gi|896624353|ref|WP_049505786.1|	mel	MLS
gi|912665164|ref|WP_050223954.1|	mel	MLS
gi|912688367|ref|WP_050233077.1|	mel	MLS
gi|912699953|ref|WP_050238583.1|	mel	MLS
gi|912738369|ref|WP_050254448.1|	mel	MLS
gi|912742537|ref|WP_050255874.1|	mel	MLS
gi|912776065|ref|WP_050268395.1|	mel	MLS
gi|912934566|ref|WP_050313579.1|	mel	MLS
gi|916304109|ref|WP_051039155.1|	mel	MLS
gi|935200369|ref|WP_054367041.1|	mel	MLS
gi|935245072|ref|WP_054373854.1|	mel	MLS
gi|950813600|ref|WP_057519149.1|	mel	MLS
gi|983204316|ref|WP_060470352.1|	mel	MLS
YP_001396002	mel	MLS
gb|CAA36304.1|ARO:3000251|msrA	msr(A)	MLS
AAZ32816	msr(A)	MLS
ABA02367	msr(A)	MLS
BAD86537	msr(A)	MLS
gi|127359|sp|P23212.1|MSRA_STAEP	msr(A)	MLS
gi|486216135|ref|WP_001556865.1|	msr(A)	MLS
gi|486352750|ref|WP_001590778.1|	msr(A)	MLS
gi|580336413|gb|EVD62957.1|	msr(A)	MLS
gi|581672381|gb|EVQ77821.1|	msr(A)	MLS
gi|582362524|gb|EVW57639.1|	msr(A)	MLS
gi|587321226|gb|EWW03298.1|	msr(A)	MLS
gi|686196490|ref|WP_031807261.1|	msr(A)	MLS
gi|686300118|ref|WP_031865761.1|	msr(A)	MLS
gi|686335175|ref|WP_031881860.1|	msr(A)	MLS
gi|686337405|ref|WP_031882938.1|	msr(A)	MLS
gi|686379454|ref|WP_031899389.1|	msr(A)	MLS
gi|686386599|ref|WP_031903183.1|	msr(A)	MLS
gi|686436876|ref|WP_031922735.1|	msr(A)	MLS
gi|686444151|ref|WP_031925491.1|	msr(A)	MLS
gi|727749040|ref|WP_033861720.1|	msr(A)	MLS
YP_001569068	msr(A)	MLS
YP_254220	msr(A)	MLS
gi|488243106|ref|WP_002314314.1|	msr(C)	MLS
AY004350.gene.p01	msr(C)	MLS
gi|488216250|ref|WP_002287458.1|	msr(C)	MLS
gi|488231473|ref|WP_002302681.1|	msr(C)	MLS
gi|488247627|ref|WP_002318835.1|	msr(C)	MLS
gi|488321355|ref|WP_002390740.1|	msr(C)	MLS
gb|ACB05808.1|ARO:3003109|msrE	msr(E)	MLS
QHW12308.1	msr(F)	MLS
DAC81085.1	msr(H)	MLS
gb|AKA86814|ARO:3003746|optrA	optrA	MLS
gb|AVI44920.1|ARO:3004470|poxtA	poxtA	MLS
gb|AGN74946|ARO:3003749|salA	sal(A)	MLS
AAF24091	vga(A)	MLS
AAG08983	vga(A)	MLS
KC539823.1.gene1.p01	vga(A)	MLS
YP_002332257	vga(A)	MLS
U82085.gene.p01	vga(B)	MLS
gb|CBL58195.1|ARO:3002831|vgaC	vga(C)	MLS
GQ205627.2.gene1.p01	vga(D)	MLS
FR772051.1.gene9.p01	vga(E)	MLS
gb|AHB37625.1|ARO:3004715|vga(E)	vga(E) Staphylococcus cohnii	MLS
DQ823382.1.gene1.p01	vgaALC	MLS
gb|NP_388442.1|ARO:3004476|vmlR	vmlR	MLS
M80346.gene.p01	carA	MLS
gb|ABX00624.1|ARO:3002881|lmrC	lmrC	MLS
X63451.gene.p01	srm(B)	MLS
M57437.gene.p01	tlr(C)	MLS
AJ249217.gene.p01	cfr(A)	MLS
gb|CDF47262.1|ARO:3004649|cfr(B)	cfr(B)	MLS
gb|CAL84423.1|ARO:3004146|cfrC	cfr(C)	MLS
CP001581.1.gene3143.p01	cfr(C)	MLS
AXY65402.1	cfr(D)	MLS
VXQ21601.1	cfr(E)	MLS
gb|ACX65640.1|ARO:3003907|cipA	cipA	MLS
gb|AGZ55247.1|ARO:3002814|clbA	clbA	MLS
gb|BAH45481.1|ARO:3002815|clbB	clbB	MLS
gb|BAD63613.1|ARO:3002816|clbC	clbC	MLS
gb|AIX48090.1|ARO:3004599|clcD	clcD	MLS
gb|AAC69328.1|ARO:3001265|Erm(30)	erm(30)	MLS
AF079138.1.orf0.gene.p01	erm(31)	MLS
gb|CAB37345.2|ARO:3004592|erm(32)	erm(32)	MLS
AJ313523.1.orf0.gene.p01	erm(33)	MLS
AY234334.1.orf0.gene.p01	erm(34)	MLS
AF319779.2.orf0.gene.p01	erm(35)	MLS
AF462611.1.orf0.gene.p01	erm(36)	MLS
gb|CCP44758.1|ARO:3000392|Erm(37)	erm(37)	MLS
AY154657.2.orf0.gene.p01	erm(38)	MLS
DQ144639.1.orf1.gene.p01	erm(38)	MLS
gi|500047079|ref|WP_011727797.1|	erm(38)	MLS
AY487229.1.gene4.p01	erm(39)	MLS
gb|AAS76623.1|ARO:3004606|erm(40)	erm(40)	MLS
EU177504.2.orf0.gene.p01	erm(41)	MLS
gi|196127903|gb|ACG70217.1|	erm(41)	MLS
gi|197112119|gb|ACH43063.1|	erm(41)	MLS
gi|226876711|gb|ACO89576.1|	erm(41)	MLS
gi|226876713|gb|ACO89577.1|	erm(41)	MLS
